table,position,source_header,dest_header,datatype,valuetype,has_codes,start,width,size,summary,description
brfss,1,_STATE,_state,int,,False,1,2,,,State FIPS Code
brfss,2,FMONTH,fmonth,int,,False,16,2,,,File Month
brfss,3,IMONTH,imonth,int,,False,18,2,,,Interview Month
brfss,4,IDATE,idate,int,,False,18,8,,,Interview Date
brfss,5,IDAY,iday,int,,False,20,2,,,Interview Day
brfss,6,IYEAR,iyear,int,,False,22,4,,,Interview Year
brfss,7,DISPCODE,dispcode,int,,False,31,4,,,Final Disposition
brfss,8,SEQNO,seqno,int,,False,35,10,,,Annual Sequence Number
brfss,9,_PSU,_psu,int,,False,35,10,,,Primary Sampling Unit (Equal to Annual Sequence Number)
brfss,10,CTELENUM,ctelenum,int,,False,62,1,,,Correct Telephone Number?
brfss,11,PVTRESD1,pvtresd1,int,,False,63,1,,,"Is this a private residence? [READ ONLY IF NECESSARY: “By private residence, we mean someplace like a"
brfss,12,COLGHOUS,colghous,int,,False,64,1,,,Do you live in college housing?
brfss,13,STATERES,stateres,int,,False,65,1,,,Do you reside in ____(state)____?
brfss,14,CELLFON3,cellfon3,int,,False,66,1,,,"Is this a cellular telephone? (Telephone service over the internet counts as landline service (includes Vonage,"
brfss,15,LADULT,ladult,int,,False,67,1,,,Are you 18 years of age or older?
brfss,16,NUMADULT,numadult,int,,False,68,2,,,Number of Adults in Household
brfss,17,NUMMEN,nummen,int,,False,70,2,,,Number of Adult Men in Household
brfss,18,NUMWOMEN,numwomen,int,,False,72,2,,,Number of Adult Women in Household
brfss,19,GENHLTH,genhlth,int,,False,80,1,,,Would you say that in general your health is:
brfss,20,PHYSHLTH,physhlth,int,,False,81,2,,,"Now thinking about your physical health, which includes physical illness and injury, for how many days during the"
brfss,21,MENTHLTH,menthlth,int,,False,83,2,,,"Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how"
brfss,22,POORHLTH,poorhlth,int,,False,85,2,,,"During the past 30 days, for about how many days did poor physical or mental health keep you from doing your"
brfss,23,HLTHPLN1,hlthpln1,int,,False,87,1,,,"Do you have any kind of health care coverage, including health insurance, prepaid plans such as HMOs, or"
brfss,24,PERSDOC2,persdoc2,int,,False,88,1,,,"Do you have one person you think of as your personal doctor or health care provider? (If ""No"" ask ""Is there more"
brfss,25,MEDCOST,medcost,int,,False,89,1,,,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?
brfss,26,CHECKUP1,checkup1,int,,False,90,1,,,About how long has it been since you last visited a doctor for a routine checkup? [A routine checkup is a general
brfss,27,SLEPTIM1,sleptim1,int,,False,91,2,,,"On average, how many hours of sleep do you get in a 24-hour period?"
brfss,28,BPHIGH4,bphigh4,int,,False,93,1,,,"Have you EVER been told by a doctor, nurse or other health professional that you have high blood pressure? (If"
brfss,29,BPMEDS,bpmeds,int,,False,94,1,,,Are you currently taking medicine for your high blood pressure?
brfss,30,BLOODCHO,bloodcho,int,,False,95,1,,,Blood cholesterol is a fatty substance found in the blood. Have you EVER had your blood cholesterol checked?
brfss,31,CHOLCHK,cholchk,int,,False,96,1,,,About how long has it been since you last had your blood cholesterol checked?
brfss,32,TOLDHI2,toldhi2,int,,False,97,1,,,"Have you EVER been told by a doctor, nurse or other health professional that your blood cholesterol is high?"
brfss,33,CVDINFR4,cvdinfr4,int,,False,98,1,,,"(Ever told) you had a heart attack, also called a myocardial infarction?"
brfss,34,CVDCRHD4,cvdcrhd4,int,,False,99,1,,,(Ever told) you had angina or coronary heart disease?
brfss,35,CVDSTRK3,cvdstrk3,int,,False,100,1,,,(Ever told) you had a stroke.
brfss,36,ASTHMA3,asthma3,int,,False,101,1,,,(Ever told) you had asthma?
brfss,37,ASTHNOW,asthnow,int,,False,102,1,,,Do you still have asthma?
brfss,38,CHCSCNCR,chcscncr,int,,False,103,1,,,(Ever told) you had skin cancer?
brfss,39,CHCOCNCR,chcocncr,int,,False,104,1,,,(Ever told) you had any other types of cancer?
brfss,40,CHCCOPD1,chccopd1,int,,False,105,1,,,"(Ever told) you have Chronic Obstructive Pulmonary Disease or COPD, emphysema or chronic bronchitis?"
brfss,41,HAVARTH3,havarth3,int,,False,106,1,,,"(Ever told) you have some form of arthritis, rheumatoid arthritis, gout, lupus, or fibromyalgia? (Arthritis diagnoses"
